user_id,date,loan_amount,loan_term,interest_rate,income,credit_score,account_balance,business_revenue,num_employees,collateral_value,debt_to_income,region,is_commercial,default,model_decision,final_decision,officer_id,override_flag
U003,2017-03-01,49640,12,9.83,69637,708,6976,0,0,0,0.7,North,0,1,approve,decline,O007,1
U003,2017-04-01,108386,36,6.11,70945,677,-1027,0,0,0,0.18,South,0,1,approve,approve,O004,0
U003,2017-05-01,111315,60,8.24,70977,487,14485,0,0,0,0.32,West,0,0,decline,decline,O002,0
U003,2017-06-01,121372,12,10.12,54900,529,16374,0,0,0,0.32,North,0,0,decline,decline,O005,0
U003,2017-07-01,43846,12,3.88,57490,418,13257,0,0,0,0.45,North,0,0,decline,decline,O003,0
U003,2017-08-01,83788,36,10.47,66557,455,4311,0,0,0,0.88,South,0,0,decline,decline,O006,0
U003,2017-09-01,51785,60,14.77,61717,764,8992,0,0,0,0.15,South,0,0,approve,approve,O008,0
U003,2017-10-01,146794,24,5.28,15613,403,9967,0,0,0,0.51,West,0,1,decline,decline,O007,0
U003,2017-11-01,56486,60,12.51,55404,801,12993,0,0,0,0.24,West,0,0,approve,approve,O003,0
U003,2017-12-01,89314,36,13.89,42971,474,13341,0,0,0,0.88,South,0,0,decline,decline,O008,0
U003,2018-01-01,128015,60,14.32,63504,720,6329,0,0,0,0.19,West,0,0,approve,approve,O002,0
U003,2018-02-01,69218,36,14.52,119705,433,10409,0,0,0,0.42,South,0,0,decline,decline,O010,0
U003,2018-03-01,134693,36,9.26,67349,690,12286,0,0,0,0.69,North,0,0,approve,approve,O009,0
U003,2018-04-01,179803,24,14.73,53729,800,17279,0,0,0,0.66,South,0,0,approve,approve,O004,0
U003,2018-05-01,109485,12,12.09,78436,332,13522,0,0,0,0.44,South,0,0,decline,decline,O001,0
U003,2018-06-01,145080,36,4.94,69653,354,13945,0,0,0,0.38,East,0,0,decline,approve,O008,1
U003,2018-07-01,10000,36,8.72,68401,818,10419,0,0,0,0.42,South,0,0,approve,approve,O007,0
U003,2018-08-01,78547,24,11.62,72137,311,17052,0,0,0,0.31,South,0,0,decline,decline,O005,0
U003,2018-09-01,109245,36,5.97,101130,827,12048,0,0,0,0.26,East,0,1,approve,approve,O010,0
U003,2018-10-01,47351,12,10.69,37382,672,5694,0,0,0,0.49,West,0,0,approve,approve,O005,0
U003,2018-11-01,110382,24,11.0,69472,783,17016,0,0,0,0.31,East,0,0,approve,approve,O007,0
U003,2018-12-01,152997,12,4.95,41472,527,13489,0,0,0,0.33,North,0,0,decline,decline,O005,0
U004,2012-01-01,175819,36,3.48,0,496,0,2936209,294,435188,0.75,West,1,0,decline,decline,O003,0
U004,2012-02-01,130105,24,10.06,0,722,0,2184810,135,221893,0.36,North,1,1,approve,approve,O003,0
U004,2012-03-01,103601,24,7.77,0,470,0,3253088,418,171904,0.34,East,1,0,decline,decline,O007,0
U004,2012-04-01,89389,60,14.69,0,681,0,2391670,448,207622,0.42,South,1,0,approve,decline,O002,1
U004,2012-05-01,52404,60,9.53,0,472,0,3558798,346,94748,0.64,South,1,0,decline,approve,O001,1
U004,2012-06-01,103874,12,6.3,0,752,0,1561254,183,339775,0.65,East,1,1,approve,approve,O009,0
U004,2012-07-01,112887,12,11.51,0,649,0,2144343,161,198591,0.35,East,1,0,approve,decline,O009,1
U004,2012-08-01,37911,36,6.26,0,793,0,2826641,340,229166,0.21,North,1,1,approve,approve,O007,0
U004,2012-09-01,116708,24,13.85,0,303,0,1427805,35,340962,0.61,West,1,1,decline,decline,O007,0
U004,2012-10-01,92237,12,7.5,0,392,0,1209987,392,212308,0.2,South,1,0,decline,approve,O003,1
U004,2012-11-01,10000,36,9.6,0,305,0,1370647,124,325909,0.56,West,1,0,decline,decline,O010,0
U004,2012-12-01,56980,24,3.61,0,587,0,1250784,391,146191,0.65,South,1,0,decline,approve,O002,1
U004,2013-01-01,79319,60,8.11,0,445,0,2522561,491,345871,0.66,South,1,0,decline,decline,O007,0
U004,2013-02-01,194384,36,12.99,0,723,0,165191,293,284190,0.7,West,1,1,approve,decline,O009,1
U004,2013-03-01,127827,60,12.67,0,756,0,444029,396,241142,0.8,East,1,0,approve,approve,O001,0
U004,2013-04-01,33225,12,5.69,0,501,0,3862746,84,263089,0.5,North,1,0,decline,decline,O004,0
U004,2013-05-01,124301,12,5.71,0,511,0,1274903,175,121323,0.68,South,1,1,decline,decline,O006,0
U004,2013-06-01,22634,24,12.81,0,305,0,2200014,198,260800,0.6,East,1,0,decline,decline,O007,0
U004,2013-07-01,154134,36,14.16,0,675,0,510853,87,235833,0.25,South,1,1,approve,approve,O010,0
U004,2013-08-01,76443,60,4.14,0,746,0,2094124,444,124056,0.12,North,1,0,approve,approve,O007,0
U004,2013-09-01,95318,24,8.4,0,405,0,1280993,99,182892,0.33,South,1,0,decline,decline,O010,0
U004,2013-10-01,166289,12,7.05,0,700,0,436910,185,237075,0.45,North,1,0,approve,approve,O002,0
U004,2013-11-01,35641,12,13.45,0,395,0,3336920,30,189270,0.59,North,1,0,decline,decline,O004,0
U004,2013-12-01,30144,36,4.0,0,687,0,3182565,63,8788,0.78,South,1,0,approve,approve,O005,0
U004,2014-01-01,70820,60,5.53,0,751,0,1892645,193,357638,0.26,South,1,0,approve,approve,O001,0
U004,2014-02-01,151918,36,12.03,0,715,0,2999419,368,235791,0.2,North,1,0,approve,approve,O001,0
U004,2014-03-01,24032,60,3.62,0,803,0,3903292,231,22604,0.87,East,1,0,approve,approve,O010,0
U004,2014-04-01,10000,60,8.91,0,753,0,2754075,324,463496,0.19,West,1,0,approve,approve,O003,0
U004,2014-05-01,77442,36,8.31,0,590,0,2479679,337,374139,0.48,North,1,0,decline,decline,O010,0
U004,2014-06-01,127587,24,7.01,0,833,0,2198949,188,215101,0.57,South,1,0,approve,approve,O003,0
U004,2014-07-01,160013,36,7.73,0,492,0,2649497,285,165750,0.53,South,1,0,decline,decline,O008,0
U004,2014-08-01,76841,36,9.36,0,449,0,1636080,121,290319,0.17,East,1,0,decline,decline,O009,0
U004,2014-09-01,79428,12,4.94,0,814,0,1723364,233,270232,0.15,West,1,0,approve,decline,O001,1
U004,2014-10-01,157695,12,9.86,0,692,0,2450891,223,304208,0.18,North,1,0,approve,approve,O002,0
U004,2014-11-01,10000,36,12.67,0,615,0,1526135,68,166037,0.57,North,1,0,approve,decline,O010,1
U004,2014-12-01,80573,36,12.12,0,375,0,1634200,336,359777,0.54,West,1,0,decline,decline,O002,0
U004,2015-01-01,109521,12,4.85,0,569,0,2000186,402,202653,0.29,North,1,0,decline,approve,O004,1
U004,2015-02-01,122460,60,4.79,0,524,0,3150607,118,318076,0.61,West,1,1,decline,approve,O002,1
U004,2015-03-01,74509,36,6.22,0,829,0,867336,394,170306,0.76,South,1,0,approve,approve,O007,0
U004,2015-04-01,101722,24,7.33,0,412,0,2759178,166,514814,0.13,West,1,0,decline,decline,O009,0
U004,2015-05-01,10000,24,7.9,0,550,0,2791796,200,319552,0.5,North,1,0,decline,approve,O007,1
U004,2015-06-01,67087,24,11.16,0,532,0,2785812,209,538423,0.65,West,1,0,decline,decline,O006,0
U004,2015-07-01,122675,36,3.68,0,382,0,1193253,321,332760,0.3,East,1,1,decline,decline,O010,0
U004,2015-08-01,50885,60,3.42,0,424,0,307318,205,193853,0.35,South,1,0,decline,decline,O001,0
U004,2015-09-01,102949,60,7.7,0,474,0,2559700,44,332938,0.59,South,1,0,decline,approve,O010,1
U004,2015-10-01,122343,12,11.37,0,368,0,2187538,388,340057,0.82,West,1,0,decline,decline,O009,0
U004,2015-11-01,82872,36,5.32,0,346,0,3004376,396,287332,0.75,North,1,0,decline,decline,O005,0
U004,2015-12-01,108523,60,10.7,0,555,0,1299463,255,313039,0.57,East,1,0,decline,approve,O005,1
U004,2016-01-01,51863,36,6.12,0,329,0,2760118,246,326172,0.68,South,1,0,decline,decline,O006,0
U004,2016-02-01,89669,12,13.63,0,580,0,3054412,113,150631,0.39,South,1,0,decline,decline,O009,0
U004,2016-03-01,130510,12,13.75,0,536,0,1904690,16,143514,0.61,North,1,0,decline,decline,O008,0
U004,2016-04-01,107848,12,6.57,0,547,0,2416929,292,170578,0.47,North,1,0,decline,decline,O008,0
U004,2016-05-01,70673,24,5.76,0,667,0,2381966,10,262754,0.25,East,1,0,approve,approve,O008,0
U004,2016-06-01,111210,36,7.94,0,794,0,1178530,228,227682,0.66,West,1,0,approve,approve,O001,0
U004,2016-07-01,135730,12,5.89,0,324,0,2531096,473,152442,0.55,North,1,0,decline,decline,O001,0
U004,2016-08-01,10000,36,11.07,0,789,0,3622498,239,327531,0.39,West,1,1,approve,approve,O008,0
U004,2016-09-01,157953,24,12.91,0,793,0,2022203,464,278304,0.83,East,1,0,approve,approve,O005,0
U004,2016-10-01,83187,24,11.08,0,613,0,539075,181,266892,0.12,West,1,1,approve,approve,O009,0
U004,2016-11-01,121274,12,12.89,0,674,0,1312773,96,224201,0.35,South,1,0,approve,decline,O002,1
U004,2016-12-01,159862,12,7.76,0,324,0,220570,50,212177,0.15,West,1,0,decline,decline,O009,0
U004,2017-01-01,31416,60,4.88,0,633,0,3290261,132,165866,0.71,East,1,0,approve,approve,O008,0
U004,2017-02-01,64527,36,11.86,0,654,0,2764105,340,343374,0.66,East,1,0,approve,approve,O009,0
U004,2017-03-01,85572,12,7.33,0,415,0,1498630,307,179650,0.37,East,1,0,decline,decline,O004,0
U004,2017-04-01,60812,60,11.06,0,347,0,581940,382,270939,0.64,West,1,0,decline,decline,O001,0
U004,2017-05-01,186746,36,6.25,0,398,0,1166705,426,416201,0.42,South,1,0,decline,approve,O001,1
U004,2017-06-01,57161,12,3.97,0,758,0,1361723,187,216774,0.71,North,1,1,approve,approve,O005,0
U004,2017-07-01,72222,60,14.91,0,822,0,2109407,72,346070,0.46,South,1,0,approve,approve,O002,0
U004,2017-08-01,110219,60,4.87,0,704,0,2075759,493,306870,0.43,West,1,0,approve,approve,O008,0
U004,2017-09-01,39892,36,14.86,0,513,0,3341431,174,281146,0.85,West,1,0,decline,approve,O010,1
U004,2017-10-01,80215,60,14.73,0,802,0,1307245,498,293034,0.3,North,1,0,approve,approve,O005,0
U004,2017-11-01,115872,36,12.53,0,747,0,491812,196,240509,0.2,West,1,0,approve,approve,O005,0
U004,2017-12-01,83356,36,10.91,0,557,0,843021,392,253477,0.57,East,1,0,decline,decline,O002,0
U004,2018-01-01,95330,36,9.93,0,420,0,1976975,218,195188,0.88,East,1,1,decline,decline,O007,0
U004,2018-02-01,73533,24,13.39,0,353,0,1271321,236,254145,0.4,East,1,0,decline,decline,O008,0
U004,2018-03-01,24276,60,6.47,0,630,0,1707991,441,191477,0.15,East,1,0,approve,approve,O010,0
U004,2018-04-01,116079,36,8.61,0,540,0,1545966,398,350565,0.37,East,1,0,decline,decline,O001,0
U004,2018-05-01,187746,12,10.43,0,829,0,2990238,57,80050,0.5,West,1,1,approve,decline,O002,1
U004,2018-06-01,100920,24,7.93,0,782,0,1413034,233,298105,0.23,North,1,0,approve,approve,O010,0
U004,2018-07-01,111263,24,8.13,0,486,0,1622657,12,283658,0.63,North,1,0,decline,decline,O004,0
U004,2018-08-01,134636,60,6.96,0,561,0,2717283,381,274601,0.9,East,1,0,decline,decline,O005,0
U004,2018-09-01,36533,36,9.77,0,663,0,1435018,184,352449,0.46,West,1,0,approve,approve,O002,0
U004,2018-10-01,185125,60,13.21,0,790,0,2423212,455,221387,0.38,South,1,0,approve,approve,O001,0
U004,2018-11-01,110116,24,5.42,0,730,0,2331485,108,275543,0.42,South,1,0,approve,approve,O009,0
U004,2018-12-01,181592,36,14.21,0,538,0,2141765,125,78345,0.19,West,1,0,decline,decline,O001,0
U005,2014-01-01,147500,36,10.78,0,608,0,1546363,395,190628,0.38,East,1,1,approve,approve,O003,0
U005,2014-02-01,112150,60,13.79,0,821,0,3726226,130,360826,0.35,North,1,0,approve,decline,O001,1
U005,2014-03-01,23364,24,10.48,0,768,0,1112670,425,193194,0.49,East,1,0,approve,approve,O004,0
U005,2014-04-01,90185,12,4.58,0,511,0,2771796,35,357518,0.36,South,1,0,decline,approve,O001,1
U005,2014-05-01,115085,24,6.72,0,411,0,2356252,463,258030,0.25,South,1,0,decline,decline,O008,0
U005,2014-06-01,108776,24,5.42,0,307,0,3261519,178,184114,0.35,South,1,1,decline,decline,O005,0
U005,2014-07-01,10000,12,13.91,0,776,0,1332810,332,317982,0.88,North,1,0,approve,approve,O001,0
U005,2014-08-01,55484,36,12.12,0,759,0,1267031,234,263751,0.43,North,1,1,approve,approve,O008,0
U005,2014-09-01,96796,60,11.12,0,552,0,3096069,10,289826,0.46,South,1,0,decline,decline,O009,0
U005,2014-10-01,126814,24,6.61,0,825,0,2425321,316,271550,0.56,East,1,0,approve,approve,O010,0
U005,2014-11-01,10000,12,5.21,0,737,0,455062,270,270501,0.89,East,1,1,approve,decline,O002,1
U005,2014-12-01,91893,24,12.08,0,535,0,1460694,22,330055,0.29,West,1,0,decline,decline,O009,0
U005,2015-01-01,107152,60,8.69,0,605,0,2386382,412,508380,0.65,South,1,0,approve,approve,O008,0
U005,2015-02-01,142480,36,5.71,0,777,0,2837764,405,374879,0.67,East,1,0,approve,decline,O007,1
U005,2015-03-01,134642,36,10.4,0,319,0,1320769,57,271964,0.59,South,1,1,decline,decline,O003,0
U005,2015-04-01,129128,36,3.48,0,515,0,-914255,418,218939,0.17,East,1,0,decline,approve,O002,1
U005,2015-05-01,60002,12,6.91,0,434,0,2523223,322,229926,0.64,West,1,0,decline,decline,O007,0
U005,2015-06-01,10000,12,8.62,0,428,0,779679,380,124387,0.15,West,1,0,decline,approve,O005,1
U005,2015-07-01,80347,36,4.78,0,709,0,-17338,300,316454,0.58,South,1,0,approve,decline,O006,1
U005,2015-08-01,150081,60,14.82,0,721,0,-832325,341,148507,0.69,East,1,0,approve,decline,O004,1
U005,2015-09-01,169672,60,5.51,0,593,0,2813980,103,212754,0.27,North,1,0,decline,decline,O002,0
U005,2015-10-01,135527,12,4.56,0,545,0,2128617,270,317034,0.77,West,1,0,decline,approve,O009,1
U005,2015-11-01,121467,36,5.44,0,385,0,1774343,491,226267,0.12,South,1,0,decline,decline,O003,0
U005,2015-12-01,118981,60,12.23,0,674,0,3389024,287,200771,0.78,South,1,0,approve,decline,O007,1
U005,2016-01-01,72194,60,8.11,0,745,0,2637324,368,130251,0.47,East,1,1,approve,approve,O008,0
U005,2016-02-01,93496,60,9.78,0,677,0,3616300,214,370532,0.27,South,1,0,approve,decline,O002,1
U005,2016-03-01,183453,12,3.25,0,689,0,607264,194,166677,0.21,West,1,1,approve,approve,O006,0
U005,2016-04-01,52872,36,3.41,0,350,0,1965449,184,191412,0.86,South,1,0,decline,decline,O008,0
U005,2016-05-01,180738,24,8.35,0,541,0,383286,447,70827,0.16,South,1,0,decline,approve,O007,1
U005,2016-06-01,83898,36,12.8,0,593,0,1770617,396,248013,0.26,North,1,1,decline,decline,O003,0
U005,2016-07-01,166271,36,13.62,0,565,0,1751384,389,216670,0.38,North,1,0,decline,decline,O001,0
U005,2016-08-01,29659,12,4.04,0,419,0,2626613,318,268185,0.6,West,1,0,decline,decline,O006,0
U005,2016-09-01,129295,60,9.46,0,547,0,2045563,477,132536,0.54,East,1,1,decline,decline,O008,0
U005,2016-10-01,63161,60,13.96,0,369,0,2623407,424,323418,0.2,North,1,0,decline,decline,O006,0
U005,2016-11-01,29236,12,7.66,0,356,0,2703440,78,66078,0.33,East,1,0,decline,decline,O005,0
U005,2016-12-01,110926,12,12.95,0,681,0,4154928,481,240782,0.29,West,1,0,approve,approve,O008,0
U005,2017-01-01,150473,12,4.6,0,338,0,1684703,113,261548,0.27,North,1,0,decline,decline,O002,0
U005,2017-02-01,57752,12,14.22,0,742,0,1058977,255,255777,0.43,East,1,0,approve,approve,O001,0
U005,2017-03-01,25049,12,12.02,0,317,0,2246083,170,265775,0.66,North,1,0,decline,decline,O001,0
U005,2017-04-01,95407,24,14.3,0,651,0,1197719,209,328867,0.27,West,1,0,approve,approve,O004,0
U005,2017-05-01,95628,36,11.12,0,597,0,3481960,225,382469,0.39,West,1,0,decline,decline,O006,0
U005,2017-06-01,127415,36,7.36,0,582,0,1716781,443,234439,0.41,North,1,0,decline,decline,O009,0
U005,2017-07-01,147479,36,14.26,0,409,0,1434423,221,153215,0.88,East,1,0,decline,approve,O001,1
U005,2017-08-01,97029,60,6.31,0,479,0,1528684,25,306071,0.86,South,1,0,decline,decline,O001,0
U005,2017-09-01,192775,24,6.99,0,843,0,2718417,381,221976,0.74,South,1,0,approve,approve,O005,0
U005,2017-10-01,111211,36,11.41,0,324,0,1842253,341,376461,0.29,North,1,0,decline,decline,O010,0
U005,2017-11-01,82678,60,12.18,0,356,0,1358333,214,189803,0.15,East,1,0,decline,approve,O005,1
U005,2017-12-01,19421,24,14.15,0,479,0,3665351,374,164198,0.35,South,1,0,decline,decline,O005,0
U005,2018-01-01,86867,24,5.46,0,531,0,1143830,499,264379,0.31,West,1,0,decline,decline,O010,0
U005,2018-02-01,83180,60,12.58,0,642,0,2035566,48,75958,0.5,East,1,1,approve,approve,O006,0
U005,2018-03-01,148015,24,11.86,0,776,0,2652306,98,203257,0.72,South,1,0,approve,approve,O008,0
U005,2018-04-01,123124,60,3.77,0,754,0,368664,439,217015,0.79,East,1,0,approve,approve,O003,0
U005,2018-05-01,41031,36,7.65,0,531,0,2480260,265,272047,0.78,North,1,0,decline,approve,O009,1
U005,2018-06-01,108612,60,6.39,0,588,0,944892,489,150372,0.39,East,1,0,decline,approve,O001,1
U005,2018-07-01,133576,24,6.65,0,512,0,2822782,263,162049,0.65,South,1,1,decline,decline,O004,0
U005,2018-08-01,176401,36,14.8,0,557,0,1037348,225,365691,0.35,North,1,1,decline,approve,O009,1
U005,2018-09-01,144375,36,10.71,0,829,0,2692769,377,248653,0.15,East,1,0,approve,approve,O008,0
U005,2018-10-01,138042,12,11.61,0,528,0,3105833,312,336463,0.66,West,1,0,decline,decline,O010,0
U005,2018-11-01,103004,12,14.72,0,525,0,2861436,181,195821,0.11,South,1,1,decline,decline,O009,0
U005,2018-12-01,119415,24,7.53,0,734,0,2251316,146,244554,0.43,North,1,1,approve,decline,O001,1
U005,2019-01-01,162475,60,12.62,0,701,0,1768699,497,271453,0.36,East,1,0,approve,approve,O009,0
U005,2019-02-01,33361,60,8.21,0,387,0,1423580,480,424755,0.65,West,1,0,decline,decline,O003,0
U005,2019-03-01,82528,24,13.43,0,841,0,3471034,393,228238,0.71,South,1,0,approve,approve,O010,0
U005,2019-04-01,61371,36,5.17,0,608,0,1300504,187,233373,0.34,West,1,1,approve,decline,O009,1
U005,2019-05-01,118957,24,14.37,0,642,0,962933,86,359815,0.75,East,1,0,approve,approve,O001,0
U005,2019-06-01,161511,24,5.63,0,735,0,2665368,197,212018,0.34,East,1,0,approve,approve,O001,0
U005,2019-07-01,70151,36,6.91,0,476,0,1203863,489,278462,0.46,North,1,0,decline,decline,O009,0
U005,2019-08-01,10000,60,12.07,0,438,0,1049936,24,351095,0.68,West,1,0,decline,decline,O006,0
U005,2019-09-01,79388,24,7.73,0,493,0,556395,301,192415,0.65,North,1,0,decline,decline,O004,0
U005,2019-10-01,145673,60,10.3,0,485,0,1517090,328,284046,0.89,South,1,1,decline,decline,O007,0
U005,2019-11-01,126881,24,8.33,0,517,0,1917284,334,424555,0.28,North,1,0,decline,decline,O005,0
U005,2019-12-01,121409,36,11.91,0,463,0,2243091,223,342131,0.63,South,1,0,decline,decline,O010,0
U005,2020-01-01,86000,36,5.74,0,460,0,2951306,217,278493,0.59,East,1,0,decline,decline,O007,0
U005,2020-02-01,36048,12,3.7,0,824,0,2526897,178,227567,0.83,East,1,0,approve,decline,O008,1
U005,2020-03-01,125764,36,6.6,0,341,0,1809127,339,189568,0.23,West,1,0,decline,approve,O008,1
U005,2020-04-01,58285,12,8.69,0,509,0,1801804,289,151181,0.7,South,1,0,decline,approve,O001,1
U005,2020-05-01,209204,24,5.02,0,574,0,2510157,475,400962,0.55,East,1,0,decline,approve,O008,1
U005,2020-06-01,128525,60,7.26,0,578,0,3272570,314,381547,0.32,West,1,0,decline,decline,O006,0
U005,2020-07-01,70967,36,7.8,0,550,0,2126314,155,184288,0.48,West,1,0,decline,decline,O004,0
U005,2020-08-01,69430,36,3.69,0,609,0,1530869,272,283768,0.37,North,1,0,approve,approve,O008,0
U005,2020-09-01,95352,36,10.0,0,439,0,1007133,13,261132,0.56,West,1,1,decline,decline,O003,0
U005,2020-10-01,88024,24,13.61,0,845,0,554794,99,368441,0.81,East,1,1,approve,decline,O004,1
U005,2020-11-01,155841,12,4.82,0,829,0,2666269,462,288280,0.56,North,1,0,approve,approve,O006,0
U005,2020-12-01,109320,24,10.17,0,356,0,2577978,69,247718,0.61,South,1,0,decline,approve,O007,1
U005,2021-01-01,63418,60,10.98,0,411,0,2577363,320,195831,0.51,South,1,1,decline,decline,O004,0
U005,2021-02-01,194522,24,8.03,0,304,0,1871340,25,284086,0.14,East,1,0,decline,decline,O004,0
U005,2021-03-01,102465,60,11.41,0,709,0,3406934,236,215181,0.29,East,1,1,approve,approve,O007,0
U005,2021-04-01,138441,36,7.93,0,713,0,1515881,483,272068,0.49,North,1,1,approve,approve,O006,0
U005,2021-05-01,69588,60,9.06,0,481,0,2955269,475,242402,0.35,North,1,0,decline,decline,O008,0
U005,2021-06-01,118155,60,3.09,0,312,0,1961257,38,212750,0.25,East,1,0,decline,decline,O001,0
U005,2021-07-01,115555,12,11.3,0,638,0,1391649,160,152725,0.5,East,1,1,approve,decline,O010,1
U005,2021-08-01,10000,60,10.94,0,558,0,2592530,254,301419,0.36,South,1,0,decline,decline,O007,0
U005,2021-09-01,200763,60,3.46,0,389,0,2409636,279,254257,0.31,South,1,0,decline,decline,O007,0
U005,2021-10-01,164532,24,7.42,0,549,0,2356972,88,428742,0.47,South,1,0,decline,approve,O007,1
U005,2021-11-01,80140,36,14.75,0,554,0,2081278,442,146765,0.21,East,1,0,decline,decline,O007,0
U005,2021-12-01,44886,24,8.05,0,407,0,1962106,298,312529,0.84,West,1,0,decline,decline,O010,0
U005,2022-01-01,117378,24,9.02,0,784,0,4388371,162,241735,0.79,East,1,0,approve,approve,O010,0
U005,2022-02-01,104334,36,13.92,0,557,0,3184256,286,459975,0.67,East,1,1,decline,decline,O008,0
U005,2022-03-01,117783,36,11.61,0,581,0,2722826,410,304897,0.18,South,1,0,decline,decline,O009,0
U005,2022-04-01,109578,60,9.98,0,387,0,2111799,288,282468,0.72,East,1,0,decline,decline,O009,0
U005,2022-05-01,125312,60,12.57,0,503,0,3007157,66,241989,0.75,North,1,0,decline,decline,O002,0
U005,2022-06-01,172365,12,13.37,0,315,0,2517994,474,179687,0.71,East,1,0,decline,decline,O007,0
U005,2022-07-01,128405,24,8.48,0,450,0,2026204,195,281139,0.19,East,1,0,decline,decline,O007,0
U005,2022-08-01,47517,36,8.7,0,553,0,1696435,407,111769,0.62,East,1,1,decline,decline,O004,0
U005,2022-09-01,168128,60,7.63,0,487,0,1919082,102,116371,0.77,East,1,1,decline,decline,O009,0
U005,2022-10-01,182030,36,14.6,0,628,0,-1170425,285,351243,0.56,West,1,0,approve,approve,O008,0
U005,2022-11-01,257602,60,11.37,0,843,0,2210600,167,73787,0.62,East,1,0,approve,approve,O001,0
U005,2022-12-01,43825,12,4.0,0,696,0,1511523,284,218042,0.47,North,1,0,approve,approve,O002,0
U006,2014-01-01,139417,12,11.99,38887,811,13802,0,0,0,0.53,South,0,0,approve,approve,O010,0
U006,2014-02-01,68146,24,6.27,52926,695,1285,0,0,0,0.34,South,0,0,approve,approve,O002,0
U006,2014-03-01,103066,24,4.41,35351,437,6962,0,0,0,0.41,West,0,0,decline,decline,O006,0
U006,2014-04-01,215307,36,6.02,79049,428,17840,0,0,0,0.24,North,0,1,decline,decline,O005,0
U006,2014-05-01,39279,12,14.05,93783,348,17238,0,0,0,0.56,South,0,1,decline,decline,O005,0
U006,2014-06-01,122811,36,9.98,93398,592,14693,0,0,0,0.87,West,0,0,decline,decline,O010,0
U006,2014-07-01,180564,60,9.4,84478,835,9119,0,0,0,0.5,East,0,0,approve,approve,O003,0
U006,2014-08-01,148297,60,10.16,56047,610,10414,0,0,0,0.17,North,0,1,approve,approve,O008,0
U006,2014-09-01,190076,12,7.39,52695,836,9345,0,0,0,0.6,East,0,0,approve,approve,O008,0
U006,2014-10-01,110643,24,12.69,26576,533,15641,0,0,0,0.37,South,0,0,decline,decline,O005,0
U006,2014-11-01,130172,12,9.28,100717,508,5620,0,0,0,0.78,North,0,0,decline,approve,O008,1
U006,2014-12-01,105488,12,4.4,69379,393,5971,0,0,0,0.45,West,0,1,decline,decline,O010,0
U006,2015-01-01,126667,60,4.55,50160,626,15051,0,0,0,0.25,South,0,1,approve,approve,O008,0
U006,2015-02-01,54239,60,9.44,86561,524,9778,0,0,0,0.25,West,0,0,decline,approve,O003,1
U006,2015-03-01,139617,24,14.24,40544,310,16892,0,0,0,0.72,North,0,0,decline,approve,O002,1
